Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Regional_Sales,Breakout,Years_Since_Release
13351,4,0,0.0,0.0,0.05,0.0,0.05,0.05,0,14.0
13352,15,1,0.03,0.02,0.0,0.0,0.05,0.05,0,29.0
13353,7,2,0.04,0.01,0.0,0.0,0.05,0.05,0,22.0
13354,25,9,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13355,4,1,0.04,0.0,0.0,0.0,0.05,0.04,0,17.0
13356,28,0,0.0,0.04,0.0,0.0,0.05,0.04,0,12.0
13357,28,3,0.04,0.0,0.0,0.0,0.05,0.04,0,19.0
13358,28,6,0.04,0.0,0.0,0.0,0.05,0.04,0,13.0
13359,7,8,0.04,0.01,0.0,0.0,0.05,0.05,0,20.0
13360,13,10,0.0,0.03,0.0,0.01,0.05,0.04,0,14.0
13361,29,11,0.03,0.01,0.0,0.0,0.05,0.04,0,19.0
13362,4,10,0.04,0.0,0.01,0.0,0.05,0.05,0,15.0
13363,20,1,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13364,4,0,0.03,0.01,0.0,0.0,0.05,0.04,0,18.0
13365,10,8,0.0,0.0,0.05,0.0,0.05,0.05,0,28.0
13366,20,5,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13367,19,3,0.0,0.0,0.05,0.0,0.05,0.05,0,19.0
13368,16,3,0.02,0.02,0.0,0.01,0.05,0.05,0,24.0
13369,7,5,0.04,0.01,0.0,0.0,0.05,0.05,0,22.0
13370,13,0,0.0,0.04,0.0,0.01,0.05,0.05,0,23.0
13371,28,10,0.04,0.0,0.0,0.0,0.05,0.04,0,17.0
13372,17,6,0.02,0.02,0.0,0.01,0.05,0.05,0,12.0
13373,25,1,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13374,25,5,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13375,20,1,0.03,0.0,0.01,0.01,0.05,0.05,0,12.0
13376,13,1,0.0,0.04,0.0,0.01,0.05,0.05,0,16.0
13377,20,1,0.0,0.0,0.05,0.0,0.05,0.05,0,13.0
13378,19,3,0.0,0.0,0.05,0.0,0.05,0.05,0,13.0
13379,19,3,0.04,0.0,0.0,0.0,0.05,0.04,0,19.0
13380,4,6,0.04,0.0,0.0,0.0,0.05,0.04,0,21.0
13381,20,1,0.0,0.0,0.05,0.0,0.05,0.05,0,14.0
13382,29,3,0.03,0.01,0.0,0.0,0.05,0.04,0,21.0
13383,4,4,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13384,15,6,0.03,0.02,0.0,0.0,0.05,0.05,0,26.0
13385,25,8,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13386,7,6,0.04,0.01,0.0,0.0,0.05,0.05,0,23.0
13387,4,5,0.04,0.0,0.0,0.0,0.05,0.04,0,17.0
13388,25,0,0.04,0.01,0.0,0.0,0.05,0.05,0,18.0
13389,7,6,0.04,0.01,0.0,0.0,0.05,0.05,0,23.0
13390,16,0,0.0,0.0,0.05,0.0,0.05,0.05,0,24.0
13391,28,10,0.0,0.04,0.0,0.0,0.05,0.04,0,10.0
13392,29,10,0.03,0.01,0.0,0.0,0.05,0.04,0,23.0
13393,20,0,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13394,6,4,0.03,0.01,0.0,0.0,0.05,0.04,0,20.0
13395,4,1,0.04,0.0,0.0,0.0,0.05,0.04,0,17.0
13396,19,6,0.04,0.0,0.0,0.0,0.05,0.04,0,19.0
13397,28,10,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13398,19,0,0.0,0.0,0.05,0.0,0.05,0.05,0,13.0
13399,2,3,0.0,0.04,0.0,0.01,0.05,0.05,0,14.0
13400,4,1,0.0,0.0,0.05,0.0,0.05,0.05,0,17.0
13401,4,1,0.04,0.0,0.0,0.0,0.05,0.04,0,19.0
13402,28,8,0.04,0.0,0.0,0.0,0.05,0.04,0,15.0
13403,19,1,0.0,0.0,0.05,0.0,0.05,0.05,0,14.0
13404,20,6,0.0,0.0,0.05,0.0,0.05,0.05,0,10.0
13405,13,9,0.0,0.04,0.0,0.01,0.05,0.05,0,18.0
13406,15,1,0.03,0.02,0.0,0.0,0.05,0.05,0,26.0
13407,2,8,0.04,0.0,0.0,0.0,0.05,0.04,0,14.0
13408,13,8,0.01,0.03,0.0,0.01,0.05,0.05,0,16.0
13409,2,7,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13410,20,7,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13411,19,7,0.0,0.0,0.05,0.0,0.05,0.05,0,19.0
13412,15,3,0.03,0.02,0.0,0.0,0.05,0.05,0,25.0
13413,17,0,0.0,0.0,0.05,0.0,0.05,0.05,0,10.0
13414,28,8,0.04,0.0,0.0,0.0,0.05,0.04,0,12.0
13415,29,11,0.03,0.01,0.0,0.0,0.05,0.04,0,21.0
13416,17,7,0.0,0.0,0.05,0.0,0.05,0.05,0,10.0
13417,21,2,0.0,0.0,0.05,0.0,0.05,0.05,0,29.0
13418,19,2,0.0,0.0,0.05,0.0,0.05,0.05,0,17.0
13419,6,0,0.03,0.01,0.0,0.0,0.05,0.04,0,22.0
13420,13,3,0.04,0.0,0.0,0.0,0.05,0.04,0,15.0
13421,4,3,0.0,0.04,0.0,0.0,0.05,0.04,0,16.0
13422,29,3,0.03,0.01,0.0,0.0,0.05,0.04,0,20.0
13423,15,5,0.03,0.02,0.0,0.0,0.05,0.05,0,24.0
13424,16,10,0.0,0.0,0.05,0.0,0.05,0.05,0,23.0
13425,29,8,0.03,0.01,0.0,0.0,0.05,0.04,0,22.0
13426,4,0,0.04,0.0,0.0,0.0,0.05,0.04,0,18.0
13427,4,3,0.0,0.0,0.05,0.0,0.05,0.05,0,19.0
13428,19,0,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13429,4,1,0.03,0.01,0.0,0.0,0.05,0.04,0,16.0
13430,13,11,0.0,0.04,0.0,0.01,0.05,0.05,0,16.0
13431,4,3,0.04,0.0,0.0,0.0,0.05,0.04,0,17.0
13432,13,0,0.0,0.04,0.0,0.01,0.05,0.05,0,16.0
13433,29,4,0.03,0.01,0.0,0.0,0.05,0.04,0,22.0
13434,25,10,0.04,0.0,0.0,0.0,0.05,0.04,0,16.0
13435,2,3,0.0,0.0,0.05,0.0,0.05,0.05,0,14.0
13436,10,6,0.0,0.0,0.05,0.0,0.05,0.05,0,26.0
13437,18,4,0.04,0.0,0.0,0.01,0.05,0.05,0,9.0
13438,13,8,0.0,0.04,0.0,0.0,0.05,0.04,0,9.0
13439,17,4,0.0,0.03,0.0,0.01,0.05,0.04,0,15.0
13440,6,3,0.03,0.01,0.0,0.0,0.05,0.04,0,22.0
13441,28,1,0.0,0.04,0.0,0.01,0.05,0.05,0,14.0
13442,4,11,0.03,0.01,0.0,0.0,0.05,0.04,0,18.0
13443,2,0,0.0,0.04,0.0,0.0,0.05,0.04,0,12.0
13444,13,1,0.0,0.04,0.0,0.01,0.05,0.05,0,19.0
13445,15,10,0.03,0.02,0.0,0.0,0.05,0.05,0,28.0
13446,4,5,0.04,0.0,0.0,0.0,0.05,0.04,0,16.0
13447,20,1,0.0,0.0,0.05,0.0,0.05,0.05,0,11.0
13448,29,8,0.03,0.01,0.0,0.0,0.05,0.04,0,21.0
13449,4,1,0.0,0.0,0.05,0.0,0.05,0.05,0,14.0
13450,4,7,0.0,0.0,0.05,0.0,0.05,0.05,0,14.0
13451,7,8,0.03,0.01,0.0,0.0,0.05,0.04,0,21.0
13452,26,8,0.0,0.04,0.0,0.0,0.05,0.04,0,12.0
13453,16,6,0.02,0.02,0.0,0.01,0.05,0.05,0,16.0
13454,22,3,0.0,0.0,0.04,0.0,0.05,0.04,0,31.0
13455,15,5,0.03,0.02,0.0,0.0,0.04,0.05,0,26.0
13456,13,5,0.0,0.04,0.0,0.01,0.04,0.05,0,14.0
13457,4,9,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13458,4,9,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13459,4,0,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13460,15,9,0.0,0.0,0.04,0.0,0.04,0.04,0,30.0
13461,6,7,0.0,0.0,0.04,0.0,0.04,0.04,0,20.0
13462,16,2,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13463,16,2,0.02,0.02,0.0,0.01,0.04,0.05,0,19.0
13464,19,10,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13465,4,3,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13466,16,7,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13467,13,1,0.0,0.04,0.0,0.01,0.04,0.05,0,16.0
13468,4,3,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13469,25,4,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13470,16,10,0.02,0.02,0.0,0.01,0.04,0.05,0,19.0
13471,21,3,0.0,0.0,0.04,0.0,0.04,0.04,0,30.0
13472,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13473,16,2,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13474,4,3,0.0,0.0,0.04,0.0,0.04,0.04,0,20.0
13475,20,7,0.0,0.0,0.04,0.0,0.04,0.04,0,10.0
13476,6,3,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13477,20,0,0.0,0.0,0.04,0.0,0.04,0.04,0,10.0
13478,7,4,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13480,15,0,0.02,0.02,0.0,0.0,0.04,0.04,0,29.0
13481,25,10,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13482,4,3,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13483,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13484,25,8,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13485,13,0,0.0,0.03,0.0,0.01,0.04,0.04,0,16.0
13486,20,7,0.0,0.0,0.04,0.0,0.04,0.04,0,10.0
13487,25,6,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13488,29,8,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13489,18,3,0.0,0.0,0.04,0.0,0.04,0.04,0,9.0
13490,15,0,0.02,0.02,0.0,0.0,0.04,0.04,0,24.0
13491,4,11,0.01,0.0,0.03,0.0,0.04,0.04,0,18.0
13492,30,0,0.02,0.02,0.0,0.0,0.04,0.04,0,9.0
13493,4,3,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13494,17,10,0.0,0.04,0.0,0.01,0.04,0.05,0,9.0
13495,6,7,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13496,13,11,0.0,0.04,0.0,0.0,0.04,0.04,0,22.0
13497,4,0,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13498,2,9,0.0,0.0,0.04,0.0,0.04,0.04,0,12.0
13499,15,11,0.0,0.0,0.04,0.0,0.04,0.04,0,27.0
13500,15,3,0.0,0.0,0.04,0.0,0.04,0.04,0,29.0
13501,13,8,0.0,0.04,0.0,0.01,0.04,0.05,0,13.0
13502,6,10,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13503,6,8,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13504,4,3,0.0,0.04,0.0,0.01,0.04,0.05,0,14.0
13505,19,0,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13506,13,9,0.0,0.04,0.0,0.01,0.04,0.05,0,19.0
13507,25,10,0.04,0.0,0.0,0.0,0.04,0.04,0,14.0
13508,29,6,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13509,16,5,0.0,0.0,0.04,0.0,0.04,0.04,0,25.0
13510,18,6,0.0,0.04,0.0,0.01,0.04,0.05,0,9.0
13511,19,7,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13512,6,3,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13513,16,3,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13514,15,3,0.02,0.02,0.0,0.0,0.04,0.04,0,28.0
13515,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13516,16,2,0.0,0.0,0.04,0.0,0.04,0.04,0,23.0
13517,4,0,0.04,0.0,0.0,0.0,0.04,0.04,0,16.0
13518,4,10,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13519,25,3,0.04,0.0,0.0,0.0,0.04,0.04,0,16.0
13520,19,0,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13521,16,1,0.0,0.0,0.04,0.0,0.04,0.04,0,20.0
13522,20,0,0.0,0.0,0.04,0.0,0.04,0.04,0,11.0
13523,7,0,0.03,0.01,0.0,0.0,0.04,0.04,0,18.0
13524,4,1,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13525,25,3,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13526,17,5,0.0,0.0,0.04,0.0,0.04,0.04,0,11.0
13527,9,4,0.0,0.0,0.04,0.0,0.04,0.04,0,33.0
13528,29,6,0.03,0.01,0.0,0.0,0.04,0.04,0,19.0
13529,16,8,0.02,0.02,0.0,0.01,0.04,0.05,0,19.0
13530,16,0,0.02,0.02,0.0,0.01,0.04,0.05,0,22.0
13531,30,10,0.04,0.0,0.0,0.0,0.04,0.04,0,9.0
13532,6,4,0.03,0.01,0.0,0.0,0.04,0.04,0,22.0
13533,17,0,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13534,19,3,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13535,25,6,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13536,7,8,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13537,4,9,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13538,2,4,0.04,0.0,0.0,0.0,0.04,0.04,0,14.0
13539,13,6,0.0,0.04,0.0,0.01,0.04,0.05,0,15.0
13540,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13541,7,0,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13542,6,0,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13543,29,11,0.03,0.01,0.0,0.0,0.04,0.04,0,22.0
13544,25,1,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13545,17,1,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13546,17,8,0.02,0.02,0.0,0.01,0.04,0.05,0,12.0
13547,23,4,0.0,0.0,0.04,0.0,0.04,0.04,0,30.0
13548,28,10,0.0,0.04,0.0,0.01,0.04,0.05,0,14.0
13549,6,7,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13550,4,5,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13551,25,8,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13552,6,8,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13553,13,0,0.01,0.02,0.0,0.01,0.04,0.04,0,14.0
13554,17,3,0.03,0.01,0.0,0.0,0.04,0.04,0,14.0
13555,15,2,0.0,0.0,0.04,0.0,0.04,0.04,0,27.0
13556,2,0,0.0,0.0,0.04,0.0,0.04,0.04,0,10.0
13557,28,2,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13558,19,7,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13559,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13560,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13561,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13562,16,1,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13563,19,3,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13564,13,1,0.01,0.03,0.0,0.0,0.04,0.04,0,9.0
13565,13,6,0.0,0.04,0.0,0.01,0.04,0.05,0,18.0
13566,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13567,17,4,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13568,13,10,0.0,0.04,0.0,0.0,0.04,0.04,0,10.0
13569,4,1,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13570,16,9,0.0,0.0,0.04,0.0,0.04,0.04,0,24.0
13571,20,7,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13572,15,0,0.02,0.02,0.0,0.0,0.04,0.04,0,27.0
13573,29,10,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13574,6,3,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13575,16,1,0.02,0.02,0.0,0.01,0.04,0.05,0,21.0
13576,25,4,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13577,16,0,0.02,0.02,0.0,0.01,0.04,0.05,0,20.0
13578,16,1,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13579,28,10,0.0,0.04,0.0,0.0,0.04,0.04,0,16.0
13580,29,6,0.03,0.01,0.0,0.0,0.04,0.04,0,22.0
13581,19,2,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13582,16,2,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13583,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13584,2,10,0.0,0.04,0.0,0.0,0.04,0.04,0,14.0
13585,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13586,19,3,0.02,0.0,0.02,0.0,0.04,0.04,0,19.0
13587,25,4,0.0,0.04,0.0,0.0,0.04,0.04,0,14.0
13588,29,10,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13589,25,10,0.02,0.02,0.0,0.0,0.04,0.04,0,16.0
13590,17,9,0.0,0.0,0.04,0.0,0.04,0.04,0,12.0
13591,25,0,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13592,25,0,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13593,6,0,0.03,0.01,0.0,0.0,0.04,0.04,0,24.0
13594,25,8,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13595,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13596,4,1,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13597,13,0,0.02,0.02,0.0,0.01,0.04,0.05,0,17.0
13598,2,3,0.0,0.0,0.04,0.0,0.04,0.04,0,9.0
13599,4,1,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13600,2,0,0.0,0.0,0.04,0.0,0.04,0.04,0,11.0
13601,4,5,0.04,0.0,0.0,0.0,0.04,0.04,0,16.0
13602,6,0,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13603,29,6,0.03,0.01,0.0,0.0,0.04,0.04,0,19.0
13604,20,0,0.0,0.0,0.04,0.0,0.04,0.04,0,9.0
13605,15,9,0.02,0.02,0.0,0.0,0.04,0.04,0,25.0
13606,16,0,0.0,0.0,0.04,0.0,0.04,0.04,0,24.0
13607,4,0,0.0,0.04,0.0,0.0,0.04,0.04,0,15.0
13608,25,8,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13609,17,2,0.0,0.0,0.04,0.0,0.04,0.04,0,12.0
13610,29,4,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13611,28,8,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13612,16,9,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13613,16,10,0.0,0.0,0.04,0.0,0.04,0.04,0,23.0
13614,4,9,0.04,0.0,0.0,0.0,0.04,0.04,0,16.0
13615,15,10,0.02,0.02,0.0,0.0,0.04,0.04,0,24.0
13616,18,3,0.0,0.0,0.04,0.0,0.04,0.04,0,9.0
13617,19,5,0.0,0.0,0.04,0.0,0.04,0.04,0,21.0
13618,13,9,0.01,0.02,0.0,0.01,0.04,0.04,0,19.0
13619,2,3,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13620,29,2,0.03,0.01,0.0,0.0,0.04,0.04,0,22.0
13621,4,5,0.03,0.01,0.0,0.0,0.04,0.04,0,18.0
13622,17,0,0.0,0.0,0.04,0.0,0.04,0.04,0,9.0
13623,29,10,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13624,13,9,0.01,0.02,0.0,0.01,0.04,0.04,0,23.0
13625,13,11,0.0,0.03,0.0,0.01,0.04,0.04,0,21.0
13626,20,1,0.0,0.0,0.04,0.0,0.04,0.04,0,11.0
13627,4,8,0.04,0.0,0.0,0.0,0.04,0.04,0,14.0
13628,7,10,0.03,0.01,0.0,0.0,0.04,0.04,0,22.0
13629,19,0,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13630,4,3,0.0,0.0,0.04,0.0,0.04,0.04,0,20.0
13631,4,7,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13632,13,11,0.0,0.04,0.0,0.01,0.04,0.05,0,24.0
13633,13,1,0.01,0.02,0.0,0.01,0.04,0.04,0,14.0
13634,25,0,0.0,0.04,0.0,0.0,0.04,0.04,0,13.0
13635,13,11,0.0,0.03,0.0,0.01,0.04,0.04,0,16.0
13636,25,4,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13637,25,3,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13638,19,7,0.0,0.03,0.0,0.01,0.04,0.04,0,20.0
13639,29,10,0.03,0.01,0.0,0.0,0.04,0.04,0,19.0
13640,13,0,0.01,0.02,0.0,0.01,0.04,0.04,0,17.0
13641,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13642,4,3,0.0,0.0,0.04,0.0,0.04,0.04,0,19.0
13643,4,9,0.04,0.0,0.0,0.0,0.04,0.04,0,16.0
13644,4,5,0.0,0.04,0.0,0.01,0.04,0.05,0,14.0
13645,25,1,0.0,0.04,0.0,0.01,0.04,0.05,0,15.0
13646,29,8,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13647,19,0,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13648,25,2,0.03,0.0,0.0,0.0,0.04,0.03,0,18.0
13649,18,0,0.0,0.04,0.0,0.01,0.04,0.05,0,9.0
13650,19,3,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13651,17,2,0.0,0.0,0.04,0.0,0.04,0.04,0,10.0
13652,30,0,0.02,0.02,0.0,0.0,0.04,0.04,0,9.0
13653,7,2,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13654,2,0,0.0,0.0,0.04,0.0,0.04,0.04,0,12.0
13655,2,0,0.03,0.0,0.0,0.0,0.04,0.03,0,10.0
13656,4,9,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13657,19,7,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13658,19,6,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13659,19,0,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13660,13,11,0.0,0.03,0.0,0.01,0.04,0.04,0,19.0
13661,4,7,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13662,4,3,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13663,19,0,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13664,13,10,0.0,0.03,0.0,0.01,0.04,0.04,0,14.0
13665,25,5,0.04,0.0,0.0,0.0,0.04,0.04,0,17.0
13666,13,11,0.0,0.03,0.0,0.01,0.04,0.04,0,16.0
13668,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13669,16,3,0.02,0.02,0.0,0.01,0.04,0.05,0,25.0
13670,17,6,0.0,0.03,0.0,0.01,0.04,0.04,0,17.0
13671,19,5,0.04,0.0,0.0,0.0,0.04,0.04,0,20.0
13672,16,10,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13673,13,10,0.04,0.0,0.0,0.0,0.04,0.04,0,13.0
13675,23,7,0.0,0.0,0.04,0.0,0.04,0.04,0,29.0
13676,4,6,0.03,0.01,0.0,0.0,0.04,0.04,0,17.0
13678,18,2,0.01,0.0,0.02,0.0,0.04,0.03,0,10.0
13679,13,11,0.0,0.04,0.0,0.0,0.04,0.04,0,20.0
13680,4,0,0.04,0.0,0.0,0.0,0.04,0.04,0,19.0
13681,4,9,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13682,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13683,28,1,0.01,0.03,0.0,0.0,0.04,0.04,0,14.0
13684,13,3,0.0,0.04,0.0,0.01,0.04,0.05,0,16.0
13685,2,3,0.04,0.0,0.0,0.0,0.04,0.04,0,13.0
13686,16,10,0.02,0.02,0.0,0.01,0.04,0.05,0,20.0
13687,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13688,13,8,0.0,0.03,0.0,0.01,0.04,0.04,0,12.0
13689,4,9,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
13690,19,6,0.03,0.0,0.0,0.0,0.04,0.03,0,18.0
13691,29,9,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13692,16,1,0.0,0.0,0.04,0.0,0.04,0.04,0,17.0
13693,4,7,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13694,13,11,0.01,0.02,0.0,0.01,0.04,0.04,0,22.0
13695,28,2,0.04,0.0,0.0,0.0,0.04,0.04,0,13.0
13696,16,8,0.02,0.02,0.0,0.01,0.04,0.05,0,24.0
13697,15,10,0.0,0.0,0.04,0.0,0.04,0.04,0,27.0
13698,4,10,0.0,0.0,0.04,0.0,0.04,0.04,0,18.0
13699,6,0,0.03,0.01,0.0,0.0,0.04,0.04,0,21.0
13700,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13701,19,3,0.03,0.0,0.0,0.0,0.04,0.03,0,19.0
13702,4,5,0.0,0.0,0.04,0.0,0.04,0.04,0,16.0
13703,29,2,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13704,18,11,0.01,0.02,0.0,0.01,0.04,0.04,0,9.0
13705,13,11,0.01,0.03,0.0,0.01,0.04,0.05,0,18.0
13706,15,8,0.02,0.02,0.0,0.0,0.04,0.04,0,30.0
13707,19,7,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13708,28,5,0.04,0.0,0.0,0.0,0.04,0.04,0,18.0
13709,15,10,0.02,0.02,0.0,0.0,0.04,0.04,0,27.0
13710,10,10,0.04,0.0,0.0,0.0,0.04,0.04,0,25.0
13711,13,11,0.0,0.03,0.0,0.01,0.04,0.04,0,14.0
13712,10,10,0.04,0.0,0.0,0.0,0.04,0.04,0,27.0
13713,17,10,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13714,4,0,0.0,0.0,0.04,0.0,0.04,0.04,0,15.0
13715,19,8,0.03,0.0,0.0,0.0,0.04,0.03,0,18.0
13716,19,6,0.03,0.01,0.0,0.01,0.04,0.05,0,19.0
13717,21,1,0.0,0.0,0.04,0.0,0.04,0.04,0,29.0
13718,21,10,0.0,0.0,0.04,0.0,0.04,0.04,0,31.0
13719,20,0,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13720,16,0,0.02,0.02,0.0,0.01,0.04,0.05,0,20.0
13721,4,8,0.04,0.0,0.0,0.0,0.04,0.04,0,16.0
13722,17,10,0.0,0.03,0.0,0.01,0.04,0.04,0,14.0
13723,19,1,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13724,23,7,0.0,0.0,0.04,0.0,0.04,0.04,0,30.0
13725,29,11,0.03,0.01,0.0,0.0,0.04,0.04,0,20.0
13726,13,6,0.0,0.03,0.0,0.01,0.04,0.04,0,14.0
13727,19,0,0.0,0.0,0.04,0.0,0.04,0.04,0,13.0
13728,7,10,0.03,0.01,0.0,0.0,0.04,0.04,0,23.0
13729,2,7,0.0,0.0,0.04,0.0,0.04,0.04,0,14.0
13730,25,6,0.04,0.0,0.0,0.0,0.04,0.04,0,15.0
